name,sells_surfboards,gives_lessons,latitude,longitude
Machine 11709,0,0,39.76932058,-81.36363984
Machine 11710,1,0,41.21438505,-83.17229829
Machine 11711,1,0,39.22473942,-81.57481107
Machine 11712,0,1,40.09124361,-83.3566013
Machine 11713,0,1,39.31844247,-83.37642292
Machine 11714,0,0,40.71309114,-83.24120263
Machine 11715,0,0,41.1452516,-83.45746619
Machine 11716,1,1,39.27575412,-82.20088714
Machine 11717,1,0,40.03448519,-83.27439298
Machine 11718,0,0,39.95904505,-83.71440963
Machine 11719,0,1,39.32637536,-82.47878864
Machine 11720,0,0,40.00712297,-82.15424063
Machine 11721,0,0,39.35838808,-83.39772604
Machine 11722,1,1,40.18696162,-81.85287648
Machine 11723,1,0,40.94073842,-82.4907167
Machine 11724,0,0,39.12729208,-83.22218378
Machine 11725,0,1,39.75644246,-83.11114565
Machine 11726,0,1,39.49256102,-81.42213547
Machine 11727,0,1,39.98994475,-84.73283457
Machine 11728,0,0,40.82265053,-82.06586327
Machine 11729,1,1,40.30612728,-84.08218636
Machine 11730,1,1,39.33824506,-81.47744297
Machine 11731,1,1,38.9274658,-84.22500116
Machine 11732,0,1,41.35387555,-82.89097905
Machine 11733,1,0,39.34435803,-83.98311478
Machine 11734,1,1,39.95165253,-82.28294844
Machine 11735,0,0,39.42431724,-84.68041599
Machine 11736,0,0,40.18999493,-83.83887863
Machine 11737,1,1,38.69705164,-83.2089526
Machine 11738,0,0,39.82494511,-84.60479608
Machine 11739,0,1,40.30747667,-84.39762775
Machine 11740,1,1,38.9370854,-84.15339623
Machine 11741,0,1,40.97403537,-82.9259903
Machine 11742,0,1,39.93581263,-84.5410714
Machine 11743,0,0,40.35031497,-84.69022357
Machine 11744,0,0,39.06192365,-82.22091575
Machine 11745,0,0,40.41909562,-83.5688702
Machine 11746,0,1,39.52465437,-84.12509764
Machine 11747,0,1,40.46790392,-83.64529895
Machine 11748,1,1,39.07981582,-81.62645984
Machine 11749,1,0,40.52666851,-83.69788893
Machine 11750,1,0,39.0041394,-82.42494536
Machine 11751,0,1,39.69554303,-82.08723729
Machine 11752,1,0,40.31354199,-82.8361394
Machine 11753,1,0,38.88759045,-83.39068566
Machine 11754,1,1,40.35419531,-84.82394363
Machine 11755,1,0,39.16344933,-84.23262733
Machine 11756,1,0,39.9745509,-84.82432569
Machine 11757,0,0,38.59356774,-83.46136899
Machine 11758,1,0,40.21619402,-82.60836005
Machine 11759,0,1,39.88827657,-83.28817074
Machine 11760,0,1,40.38429363,-83.08708766
Machine 11761,1,0,41.38193035,-83.0142488
Machine 11762,0,1,39.67418393,-82.84577411
Machine 11763,1,0,39.21830658,-82.01560171
Machine 11764,0,1,41.07325815,-82.16340378
Machine 11765,0,1,38.72050785,-83.2588997
Machine 11766,1,0,39.45136291,-84.32106458
Machine 11767,1,1,40.33151394,-82.71331331
Machine 11768,0,1,40.67339937,-83.44597514
Machine 11769,0,0,40.82957346,-83.19920524
Machine 11770,1,0,38.92859173,-82.3653723
Machine 11771,1,0,39.40662025,-81.58780766
Machine 11772,0,1,39.00745943,-81.94329895
Machine 11773,0,0,40.35199229,-84.5712237
Machine 11774,1,0,39.66102764,-81.73080912
Machine 11775,1,0,39.55973567,-84.30343539
Machine 11776,0,1,38.72537153,-83.18131992
Machine 11777,1,0,40.96518818,-81.92378979
Machine 11778,0,1,39.44668863,-83.43170234
Machine 11779,1,0,41.26430631,-83.14681218
Machine 11780,0,1,40.39556462,-84.15272551
Machine 11781,1,1,40.83390644,-83.55512344
Machine 11782,1,1,40.79087316,-82.27809456
Machine 11783,1,1,39.50498551,-81.30450043
Machine 11784,0,1,39.23960239,-84.25794064
Machine 11785,1,0,41.19086203,-83.09851677
Machine 11786,0,1,39.7621019,-83.08097799
Machine 11787,0,0,39.53983467,-82.03165463
Machine 11788,1,0,39.04922692,-82.9932182
Machine 11789,1,0,40.79096995,-83.88848371
Machine 11790,0,0,41.27129526,-82.60383383
Machine 11791,1,0,40.28944226,-81.63951964
Machine 11792,1,1,39.72224465,-83.63629437
Machine 11793,1,0,39.83311793,-83.59490571
Machine 11794,1,1,39.30122273,-83.13520544
Machine 11795,0,0,40.56646743,-81.58303566
Machine 11796,0,0,39.6857568,-82.70799299
Machine 11797,0,1,40.74100831,-82.18565581
Machine 11798,0,0,40.27203099,-83.81300469
Machine 11799,0,0,40.43902024,-84.24220258
Machine 11800,1,1,40.71046154,-84.11231127
Machine 11801,1,0,38.86626566,-82.42656977
Machine 11802,0,1,40.29815846,-82.82372011
Machine 11803,1,0,40.45362165,-83.32394868
Machine 11804,0,0,40.70765776,-81.55874836
Machine 11805,1,0,39.72242984,-83.87949841
Machine 11806,0,1,40.3300586,-82.49476462
Machine 11807,1,0,39.49152466,-81.51689231
Machine 11808,1,0,39.73788657,-84.45728634
Machine 11809,0,0,40.80623892,-84.37676548
Machine 11810,0,1,38.76231477,-82.92397124
Machine 11811,1,1,39.67826393,-81.23136124
Machine 11812,1,0,40.03726155,-82.4707735
Machine 11813,0,0,40.54465617,-81.91087816
Machine 11814,0,1,39.35999695,-84.67931867
Machine 11815,1,1,40.89736454,-83.36207823
Machine 11816,1,0,40.69868049,-81.41252877
Machine 11817,1,0,38.62965539,-82.9382247
Machine 11818,1,0,40.49787814,-81.95129312
Machine 11819,1,0,40.28272764,-82.02242896
Machine 11820,1,0,40.10637305,-82.4757867
Machine 11821,1,1,40.77389168,-82.46234744
Machine 11822,0,0,40.83140786,-82.1929551
Machine 11823,1,0,40.17379727,-83.65055117
Machine 11824,1,1,39.7327116,-84.27742097
Machine 11825,0,1,41.12024697,-81.97209804
Machine 11826,1,0,39.95628344,-83.59836593
Machine 11827,0,0,39.28392043,-83.54065878
Machine 11828,1,0,40.03751009,-83.94513287
Machine 11829,0,0,39.20768782,-81.88494544
Machine 11830,0,0,40.30134114,-84.31120377
Machine 11831,0,0,39.53041583,-83.62514797
Machine 11832,0,1,39.33293458,-81.52586989
Machine 11833,1,0,40.21677589,-82.54293548
Machine 11834,1,1,39.6005365,-82.78833323
Machine 11835,0,1,39.75297017,-84.41552534
Machine 11836,0,0,40.13127834,-84.64127439
Machine 11837,1,0,40.35449264,-84.33283947
Machine 11838,1,0,40.6229372,-82.27321212
Machine 11839,1,1,39.24824674,-81.40593663
Machine 11840,1,0,40.7223223,-82.44266799
Machine 11841,0,0,40.87310026,-82.40657853
Machine 11842,1,0,39.32465119,-84.37659166
Machine 11843,1,0,40.84795516,-82.83505363
Machine 11844,1,1,39.23279625,-83.00612248
Machine 11845,1,1,40.71612752,-83.03772023
Machine 11846,1,0,40.95387256,-83.23909762
Machine 11847,1,1,39.45366397,-81.78945478
Machine 11848,0,1,38.85016719,-82.73689412
Machine 11849,0,0,39.83663918,-81.62039795
Machine 11850,1,0,40.60222074,-82.96733644
Machine 11851,0,1,41.25249587,-83.62091371
Machine 11852,0,1,39.78360931,-83.76283328
Machine 11853,1,1,39.27146462,-82.08136325
Machine 11854,0,0,39.79188777,-83.84246403
Machine 11855,1,1,40.51298846,-83.58166531
Machine 11856,1,1,40.56775769,-84.13328982
Machine 11857,1,1,39.59691629,-81.4196282
Machine 11858,0,1,40.35965892,-82.00894588
Machine 11859,1,1,39.93394968,-81.25750526
Machine 11860,1,1,39.52496491,-83.10613888
Machine 11861,1,0,41.08346144,-82.32645505
Machine 11862,1,1,38.55736785,-83.13475312
Machine 11863,0,1,39.25659813,-82.91232047
Machine 11864,0,0,39.08554698,-83.89847098
Machine 11865,0,0,39.69599609,-84.27247822
Machine 11866,1,1,38.89898731,-83.04053991
Machine 11867,0,0,40.24643974,-83.75614714
Machine 11868,1,0,39.33654219,-82.56703923
Machine 11869,0,1,40.22878157,-84.34895343
Machine 11870,1,0,38.80669622,-81.92387967
Machine 11871,0,0,39.84343527,-82.01640201
Machine 11872,1,0,39.08763682,-81.92596231
Machine 11873,0,0,40.40012283,-84.7975992
Machine 11874,0,0,40.14056648,-82.1866345
Machine 11875,0,1,39.25699575,-82.87046184
Machine 11876,0,0,39.30487048,-82.10845183
Machine 11877,1,0,40.27907991,-81.18499112
Machine 11878,0,1,40.1871728,-83.14321283
Machine 11879,1,0,39.95952747,-82.70422862
Machine 11880,0,1,40.41846124,-81.34271931
Machine 11881,0,1,39.05442207,-83.44756914
Machine 11882,1,1,39.83210409,-81.51027318
Machine 11883,1,1,39.73487947,-81.1846747
Machine 11884,0,0,39.09841952,-82.79591011
Machine 11885,0,1,39.27858211,-82.73033306
Machine 11886,1,1,40.82958942,-82.84894552
Machine 11887,1,1,39.84866356,-81.46937486
Machine 11888,1,0,40.56932158,-82.051918
Machine 11889,1,0,38.74874149,-82.90759004
Machine 11890,0,0,40.10574959,-83.46349516
Machine 11891,0,0,41.07671498,-83.17530818
Machine 11892,0,0,39.62722783,-82.46627143
Machine 11893,1,1,40.47065075,-82.26817786
Machine 11894,1,1,39.93558694,-81.48715373
Machine 11895,1,0,39.80047336,-84.02539667
Machine 11896,0,0,39.61602927,-83.94389273
Machine 11897,1,0,39.11444706,-82.34261298
Machine 11898,1,0,40.56111881,-82.70054237
Machine 11899,1,0,40.46718583,-84.60587979
Machine 11900,1,1,40.91670431,-83.66411266
Machine 11901,0,0,39.49565246,-81.42967738
Machine 11902,1,1,40.34130705,-81.64576954
Machine 11903,1,1,40.52483661,-82.75129889
Machine 11904,1,1,40.85131012,-84.25551732
Machine 11905,0,1,40.07308826,-84.68176297
Machine 11906,0,1,39.95171277,-83.58132776
Machine 11907,1,0,40.10727691,-81.25820155
Machine 11908,1,0,39.15569704,-81.830746
Machine 11909,1,1,39.07789465,-82.75757253
Machine 11910,1,0,39.11563619,-83.11602737
Machine 11911,0,0,40.24928776,-82.49732367
Machine 11912,0,1,40.19925198,-81.20801322
Machine 11913,1,1,40.18203054,-83.75927738
Machine 11914,0,1,38.97130157,-83.78632218
Machine 11915,0,1,39.86514323,-84.59516088
Machine 11916,0,0,40.8454842,-83.87613643
Machine 11917,1,1,40.90193648,-83.93099932
Machine 11918,0,0,39.42471454,-82.34362556
Machine 11919,0,0,39.0801986,-82.31242398
Machine 11920,0,0,38.65583674,-83.12494141
Machine 11921,1,1,40.96517581,-82.41341586
Machine 11922,1,0,39.07286484,-81.52445772
Machine 11923,1,0,40.74949781,-83.87812843
Machine 11924,0,0,40.60883189,-82.8588676
Machine 11925,0,1,39.52236665,-82.09304757
Machine 11926,0,1,40.0505118,-83.73511648
Machine 11927,0,1,39.55749158,-82.31364312
Machine 11928,0,0,41.1734722,-82.23701113
Machine 11929,0,1,39.49758282,-82.94874472
Machine 11930,0,0,40.6226678,-84.47642476
Machine 11931,1,0,38.80267729,-82.3878729
Machine 11932,0,1,40.46123011,-84.26130754
Machine 11933,1,0,39.70823888,-81.43480996
Machine 11934,1,0,39.42316941,-82.10426818
Machine 11935,1,0,39.36861675,-81.31355329
Machine 11936,0,1,39.16984338,-82.02454804
Machine 11937,1,1,40.44089764,-82.21554441
Machine 11938,0,0,39.41263188,-84.20591685
Machine 11939,1,0,40.77905491,-81.91819257
Machine 11940,1,0,39.41310341,-83.02381997
Machine 11941,1,1,40.02448657,-84.6177205
Machine 11942,0,0,41.26565658,-82.55946511
Machine 11943,1,0,39.55332615,-83.83392435
Machine 11944,1,1,40.4535017,-84.01832553
Machine 11945,0,0,40.71589975,-84.2039831
Machine 11946,0,1,39.96613265,-81.91332656
Machine 11947,1,0,41.04211702,-83.92129271
Machine 11948,1,1,40.24809063,-83.33009332
Machine 11949,1,1,40.95543274,-84.0629188
Machine 11950,0,0,39.9524908,-82.31586241
Machine 11951,0,0,40.74796642,-82.07088026
Machine 11952,1,0,40.43101739,-82.16260488
Machine 11953,0,0,39.6686953,-84.02930339
Machine 11954,1,0,40.15558892,-83.24228474
Machine 11955,1,1,39.47683819,-84.54177574
Machine 11956,0,0,39.31038113,-84.38817353
Machine 11957,0,1,39.22057706,-83.50462604
Machine 11958,1,0,39.62393652,-83.33937399
Machine 11959,1,1,40.07550952,-83.84764499
Machine 11960,1,1,40.07272272,-82.79190993
Machine 11961,1,0,40.83884071,-82.26020436
Machine 11962,1,0,40.6573449,-82.53563596
Machine 11963,0,0,39.49851384,-82.29086153
Machine 11964,1,1,40.3535897,-82.61458376
Machine 11965,0,0,40.05789682,-83.28153139
Machine 11966,1,0,39.54133282,-84.46437897
Machine 11967,0,0,41.03460479,-83.016754
Machine 11968,0,0,38.81428495,-82.04047554
Machine 11969,1,0,39.91285965,-81.17270381
Machine 11970,1,1,39.82095524,-83.51734186
Machine 11971,1,1,39.0948852,-84.37115874
Machine 11972,1,0,39.78896877,-83.95132498
Machine 11973,0,0,41.10241927,-84.0656578
Machine 11974,1,1,40.77161516,-83.48681411
Machine 11975,1,0,41.21821186,-83.6979635
Machine 11976,0,0,39.24363059,-83.14786502
Machine 11977,0,1,38.7426916,-82.08150316
Machine 11978,1,0,39.30555684,-84.32369556
Machine 11979,1,0,39.02299085,-82.17181863
Machine 11980,1,0,40.56577149,-83.78445506
Machine 11981,0,0,40.79671794,-82.94131918
Machine 11982,0,1,38.83384878,-82.15931122
Machine 11983,1,1,38.73599361,-82.01673896
Machine 11984,1,0,40.88637068,-81.73520812
Machine 11985,0,0,40.3028321,-83.55584378
Machine 11986,0,0,40.98399173,-81.76991183
Machine 11987,1,0,39.89114122,-83.38963543
Machine 11988,1,0,38.59569232,-83.5429327
Machine 11989,0,1,39.84137094,-81.95177806
Machine 11990,1,1,40.58056359,-82.68065304
Machine 11991,0,0,40.60225983,-84.62873187
Machine 11992,0,0,40.14169904,-81.78213992
Machine 11993,0,1,40.93055054,-82.82112884
Machine 11994,1,1,40.99588117,-83.50512695
Machine 11995,0,1,39.18784682,-83.10471061
Machine 11996,0,1,40.33586697,-84.62101669
Machine 11997,0,1,40.66116379,-81.52300421
Machine 11998,0,0,40.65217649,-82.07981188
Machine 11999,1,1,40.69405421,-82.39332758
Machine 12000,1,0,39.5721897,-83.13727472
Machine 12001,1,0,41.59333183,-77.16587908
Machine 12002,1,0,36.79180596,-109.94364494
Machine 12003,1,0,44.13115234,-82.351397
Machine 12004,1,1,49.48661117,-108.50187393
Machine 12005,1,1,41.78062147,-99.15596425
Machine 12006,0,0,41.85676446,-99.33379196
Machine 12007,0,0,42.2724386,-113.26571908
Machine 12008,1,1,48.33875452,-116.8919031
Machine 12009,1,1,43.17872883,-79.18627751
Machine 12010,0,1,42.01881073,-100.19088952
Machine 12011,0,0,51.98847372,-87.6001231
Machine 12012,1,1,31.18238667,-80.60034666
Machine 12013,0,0,39.5257608,-112.77890293
Machine 12014,0,1,39.65935735,-83.58941755
Machine 12015,0,0,35.81958687,-112.58859907
Machine 12016,1,1,44.1590375,-113.76569691
Machine 12017,0,1,46.53836222,-110.2273418
Machine 12018,1,1,45.44396701,-92.43652836
Machine 12019,1,1,49.81108245,-90.77365917
Machine 12020,1,1,42.07375774,-82.11105324
Machine 12021,1,0,38.75180601,-84.43465663
Machine 12022,1,0,41.11463023,-78.65613831
Machine 12023,1,1,45.39751886,-83.56837476
Machine 12024,1,1,37.08257651,-115.11741681
Machine 12025,1,0,37.59067431,-79.3896127
Machine 12026,0,1,39.5400693,-89.74653608
Machine 12027,1,1,50.16045587,-100.34915737
Machine 12028,1,1,29.97757205,-94.58415342
Machine 12029,0,1,42.85903635,-93.30869716
Machine 12030,1,0,37.73193815,-98.12461953
Machine 12031,0,1,26.38561037,-95.34935765
Machine 12032,0,1,46.12738498,-99.48858311
Machine 12033,0,0,34.20919773,-80.29877375
Machine 12034,1,0,41.96899274,-91.98204065
Machine 12035,0,0,50.48909731,-87.31693564
Machine 12036,0,0,32.49565491,-86.09305193
Machine 12037,0,0,48.52235981,-96.51128083
Machine 12038,0,0,42.58439424,-119.41793133
Machine 12039,1,0,38.29041662,-92.29845849
Machine 12040,0,1,43.27555646,-120.33063787
Machine 12041,1,1,45.80938764,-94.88433683
Machine 12042,0,0,43.77160816,-117.14305192
Machine 12043,0,1,43.19475178,-113.2247603
Machine 12044,1,1,35.32974418,-106.21338632
Machine 12045,1,1,45.29847944,-96.63971335
Machine 12046,0,1,39.65852199,-117.35756014
Machine 12047,0,0,54.69375903,-102.97214251
Machine 12048,1,0,47.42007822,-95.92747723
Machine 12049,1,0,38.47049878,-101.85832746
Machine 12050,0,0,47.15078757,-77.59936777
Machine 12051,1,1,43.64220664,-114.02055736
Machine 12052,0,1,26.32531192,-109.0205168
Machine 12053,1,1,41.01715986,-76.03359812
Machine 12054,0,0,48.501998,-84.48265864
Machine 12055,1,1,35.79845252,-81.11356354
Machine 12056,1,0,52.5842599,-85.61582055
Machine 12057,0,0,32.94937105,-105.25489321
Machine 12058,0,1,35.07679268,-92.36901418
Machine 12059,0,0,50.24499047,-113.81312802
Machine 12060,0,0,43.89165001,-101.54170412
Machine 12061,1,1,51.71254716,-81.15283845
Machine 12062,0,1,27.79565988,-108.97120807
Machine 12063,0,0,28.16871111,-108.49687947
Machine 12064,0,0,34.88648288,-119.44106555
Machine 12065,1,1,33.98141902,-108.44261331
Machine 12066,0,1,38.65261802,-79.9321388
Machine 12067,0,1,39.69735391,-119.74194846
Machine 12068,0,0,44.8770197,-86.40687249
Machine 12069,0,1,41.47144536,-81.48065281
Machine 12070,1,0,28.34276492,-96.49542312
Machine 12071,0,1,41.73653185,-84.56913896
Machine 12072,1,1,47.00317156,-95.94177963
Machine 12073,1,1,46.69513419,-93.85472862
Machine 12074,0,0,49.00703873,-114.97256458
Machine 12075,1,0,28.08762936,-97.65580425
Machine 12076,1,1,37.27339715,-80.99697379
Machine 12077,0,0,30.02023748,-108.57807211
Machine 12078,0,0,24.57750399,-94.56647737
Machine 12079,0,0,33.83431884,-96.1518603
Machine 12080,0,0,47.98125555,-81.43321605
Machine 12081,0,1,35.31963507,-97.43962644
Machine 12082,1,0,29.06839501,-83.71536661
Machine 12083,0,1,29.92428595,-87.06608644
Machine 12084,1,1,26.78910336,-94.66866426
Machine 12085,0,1,23.54970864,-100.20581978
Machine 12086,1,1,29.02153963,-105.42660961
Machine 12087,1,0,44.68476242,-76.92355999
Machine 12088,0,1,22.72066467,-96.4290843
Machine 12089,1,1,40.67137386,-78.23758221
Machine 12090,1,1,32.06614195,-86.9876538
Machine 12091,0,1,37.4806916,-117.6553991
Machine 12092,0,0,24.18153617,-103.37224915
Machine 12093,1,0,37.74130567,-90.96994092
Machine 12094,1,1,30.73750427,-96.94616565
Machine 12095,1,0,40.42231593,-118.42081866
Machine 12096,1,1,29.47219311,-95.15262552
Machine 12097,0,0,30.88496302,-98.41331673
Machine 12098,0,0,49.44043784,-109.86695072
Machine 12099,1,1,33.43617804,-109.77932407
Machine 12100,0,0,37.88597526,-117.61850489
Machine 12101,0,0,45.41169328,-84.2908477
Machine 12102,0,0,37.94815125,-98.67468144
Machine 12103,0,0,52.76176718,-86.58317545
Machine 12104,1,0,33.27596825,-108.784101
Machine 12105,0,0,42.37873107,-80.53422009
Machine 12106,0,0,52.0724976,-115.22651749
Machine 12107,1,1,23.0667932,-103.38125845
Machine 12108,1,0,36.81888476,-90.72517187
Machine 12109,0,1,32.14831274,-109.98463101
Machine 12110,1,0,44.73148025,-113.16263618
Machine 12111,1,0,25.13532508,-103.52546566
Machine 12112,0,1,48.52808592,-98.26341573
Machine 12113,0,0,40.8032343,-93.11324385
Machine 12114,0,1,44.82941397,-99.52177655
Machine 12115,1,0,25.13206119,-98.73740413
Machine 12116,0,0,39.03707599,-112.78786501
Machine 12117,1,0,26.54187469,-102.66772006
Machine 12118,0,0,46.92745234,-94.9084992
Machine 12119,1,1,24.85650598,-105.18565413
Machine 12120,0,1,36.72600503,-87.04281074
Machine 12121,1,1,48.08897944,-78.44996924
Machine 12122,0,0,30.36540393,-114.22585726
Machine 12123,0,0,36.63039175,-90.13773971
Machine 12124,0,0,47.06768773,-84.7564825
Machine 12125,0,1,54.90408945,-92.50799099
Machine 12126,1,1,34.96607223,-96.56434839
Machine 12127,1,0,34.88967125,-110.22596629
Machine 12128,1,1,46.60237185,-100.78820538
Machine 12129,0,1,49.74471423,-102.47311077
Machine 12130,0,1,31.32777741,-89.22140347
Machine 12131,0,0,34.35212024,-106.381092
Machine 12132,1,0,39.61610656,-120.40128568
Machine 12133,0,0,23.30361152,-104.86430186
Machine 12134,1,0,40.66804679,-88.269054
Machine 12135,1,0,34.81586365,-82.57389985
Machine 12136,0,0,32.13790348,-106.07874516
Machine 12137,0,1,42.23654593,-80.76802036
Machine 12138,1,1,46.36010977,-93.60586226
Machine 12139,1,1,48.35515633,-100.73584303
Machine 12140,1,0,31.76333179,-97.79157957
Machine 12141,1,1,41.85355186,-103.0783299
Machine 12142,1,1,42.55023743,-105.9761368
Machine 12143,0,0,53.35663516,-112.8689381
Machine 12144,1,0,46.2750459,-105.27856046
Machine 12145,1,1,38.27070594,-116.74916795
Machine 12146,0,1,26.63487134,-107.42348306
Machine 12147,1,1,48.21827959,-95.90817107
Machine 12148,0,1,32.55410618,-107.60143413
Machine 12149,0,0,46.38045017,-111.02183446
Machine 12150,1,0,24.44342794,-100.45173123
Machine 12151,1,0,33.72997977,-83.86440387
Machine 12152,1,1,28.22039424,-101.61259814
Machine 12153,0,1,36.80170872,-89.08696896
Machine 12154,0,0,44.38841873,-84.80790847
Machine 12155,1,1,48.65071939,-88.93168572
Machine 12156,1,0,38.21967379,-108.10068743
Machine 12157,1,0,46.98570213,-79.83140039
Machine 12158,0,0,54.18034617,-112.87512588
Machine 12159,0,1,37.58993593,-104.46447925
Machine 12160,1,0,46.77566652,-115.19426424
Machine 12161,1,0,48.96845858,-93.96847153
Machine 12162,0,0,41.89096637,-77.12328855
Machine 12163,1,1,50.45430468,-84.61779502
Machine 12164,0,1,38.88877344,-78.22093945
Machine 12165,0,1,25.20079075,-87.95755269
Machine 12166,0,1,44.24226596,-79.00967173
Machine 12167,0,1,30.05647228,-113.51496962
Machine 12168,0,1,33.63619708,-108.71749468
Machine 12169,0,0,29.81874983,-99.71710357
Machine 12170,1,0,43.0752594,-108.13535246
Machine 12171,0,0,38.12046252,-104.48786485
Machine 12172,1,0,47.44055921,-91.64453185
Machine 12173,0,0,37.06664621,-109.09699413
Machine 12174,0,0,36.93060614,-114.2553436
Machine 12175,1,1,29.20684023,-87.95650094
Machine 12176,0,1,43.63661853,-78.05844535
Machine 12177,0,1,33.48701302,-105.80138916
Machine 12178,0,0,51.22457378,-90.87148835
Machine 12179,1,1,28.02393129,-110.56931402
Machine 12180,0,1,27.28629765,-107.46808371
Machine 12181,1,1,34.72715597,-80.06489594
Machine 12182,1,0,37.92762152,-95.96089689
Machine 12183,0,1,43.27314769,-96.58546447
Machine 12184,0,0,35.37977214,-93.15989743
Machine 12185,0,0,38.45743106,-83.7543887
Machine 12186,1,0,38.85780147,-88.68046397
Machine 12187,1,0,29.60913071,-95.65769183
Machine 12188,1,1,25.35830718,-100.00829706
Machine 12189,0,1,45.51709338,-101.41501167
Machine 12190,0,1,28.79893684,-101.77605882
Machine 12191,0,1,43.08342964,-103.12102833
Machine 12192,1,0,51.33838056,-107.83249561
Machine 12193,1,0,44.80337621,-88.73163282
Machine 12194,0,0,34.23141041,-93.86358019
Machine 12195,1,0,27.28983418,-110.97561831
Machine 12196,1,1,40.77824702,-100.14432551
Machine 12197,1,1,48.09755078,-89.38839531
Machine 12198,1,1,55.37665817,-90.88244618
Machine 12199,0,0,39.09917856,-105.86379351
Machine 12200,1,1,31.06838824,-104.62018332
Machine 12201,1,1,44.25337092,-89.13150021
Machine 12202,1,1,30.64942605,-82.68503817
Machine 12203,0,0,38.83838054,-108.36508361
Machine 12204,0,0,43.97828065,-84.01355759
Machine 12205,0,1,45.55956775,-91.27601524
Machine 12206,1,1,36.88807447,-106.24605565
Machine 12207,1,0,23.60047898,-103.17647158
Machine 12208,1,1,31.88449078,-96.5508727
Machine 12209,0,1,42.13414197,-99.30101734
Machine 12210,1,1,33.39116148,-107.20208202
Machine 12211,0,0,55.60559573,-107.45437901
Machine 12212,1,1,36.38712348,-112.88667604
Machine 12213,1,1,27.66338758,-104.08772923
Machine 12214,1,0,52.19993327,-113.88230838
Machine 12215,0,0,48.55044287,-102.95447681
Machine 12216,0,0,40.79117044,-87.92853632
Machine 12217,1,0,50.08586775,-117.85181976
Machine 12218,1,0,26.9495557,-97.71670244
Machine 12219,1,0,46.55862399,-94.41897648
Machine 12220,0,0,42.3251122,-80.08586157
Machine 12221,1,1,47.24715711,-97.60990117
Machine 12222,0,0,50.28647113,-99.0255902
Machine 12223,0,1,38.25451515,-104.42358922
Machine 12224,1,1,43.97940814,-104.66190115
Machine 12225,1,0,44.91969786,-119.24523176
Machine 12226,1,0,47.72824064,-119.29562987
Machine 12227,0,0,32.13373033,-116.80778487
Machine 12228,0,1,49.81607217,-108.81190179
Machine 12229,0,0,35.67822654,-103.23576977
Machine 12230,0,1,37.74730076,-100.40630594
Machine 12231,1,0,33.17243973,-96.13939301
Machine 12232,0,0,36.99977887,-88.25118016
Machine 12233,0,1,30.3754889,-84.99140118
Machine 12234,0,1,44.6402533,-88.28818088
Machine 12235,0,1,47.02360425,-86.2077446
Machine 12236,1,1,47.95864708,-94.56262517
Machine 12237,0,0,42.50800529,-99.79920265
Machine 12238,0,0,54.81061413,-97.33477027
Machine 12239,0,1,36.4416348,-92.58219723
Machine 12240,1,1,32.05126504,-101.17254432
Machine 12241,0,1,28.73971544,-101.9767698
Machine 12242,1,0,48.68374169,-77.66255939
Machine 12243,0,1,45.92087175,-111.03046761
Machine 12244,1,1,29.96769739,-81.37177055
Machine 12245,1,1,42.24233886,-78.79523221
Machine 12246,0,0,50.78436289,-117.09778466
Machine 12247,0,1,23.56509567,-94.81904051
Machine 12248,0,1,52.99478652,-82.46250244
Machine 12249,1,1,25.50053556,-92.14215793
Machine 12250,1,1,26.14344534,-109.39757181
Machine 12251,1,0,45.88534411,-120.23001969
Machine 12252,1,0,33.26775196,-94.95222819
Machine 12253,0,0,42.44068588,-83.29885333
Machine 12254,0,1,39.11612006,-79.8955237
Machine 12255,0,1,36.08313514,-97.02443298
Machine 12256,1,0,29.77987817,-96.63673092
Machine 12257,1,1,39.35702173,-108.32391007
Machine 12258,1,1,48.18205368,-101.55339219
Machine 12259,1,0,27.56157885,-107.67720114
Machine 12260,0,0,46.69544252,-116.49855373
Machine 12261,1,1,40.88233405,-94.23806549
Machine 12262,0,1,44.6230435,-102.57388804
Machine 12263,0,0,30.62043933,-109.07768474
Machine 12264,0,0,33.20259722,-98.06402249
Machine 12265,0,0,35.17098502,-90.9016711
Machine 12266,1,1,53.10118041,-113.47869487
Machine 12267,0,0,48.80701402,-82.39863319
Machine 12268,1,0,37.97387481,-76.38462224
Machine 12269,0,0,44.7485922,-111.52872792
Machine 12270,1,0,39.43790518,-106.98684986
Machine 12271,1,1,46.41687644,-96.25142326
Machine 12272,1,0,47.03612848,-100.82293225
Machine 12273,1,1,44.85403295,-103.061924
Machine 12274,0,0,32.88711275,-114.31928366
Machine 12275,0,0,44.30552697,-83.89177461
Machine 12276,1,1,24.78080572,-102.35095088
Machine 12277,0,1,38.01295252,-120.05173656
Machine 12278,0,1,26.72548436,-100.34714703
Machine 12279,0,0,46.22201605,-107.03607058
Machine 12280,0,0,49.46545767,-91.14009078
Machine 12281,1,0,47.04655378,-99.70368273
Machine 12282,1,1,29.51916319,-106.86169198
Machine 12283,0,1,47.62471082,-106.75250506
Machine 12284,0,0,55.58373402,-104.67285183
Machine 12285,1,0,40.60753592,-99.78317977
Machine 12286,1,0,56.35705879,-105.31576422
Machine 12287,1,0,31.35421466,-104.01935181
Machine 12288,1,1,25.29115409,-98.58254195
Machine 12289,0,0,44.16361758,-106.13021277
Machine 12290,0,1,23.56365387,-98.51898163
